Date,"Volatility of Returns (Session:Asia 18-24 ET, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2024-09-18,4.75,0.46769080095072163,0.46769080095072163
2024-09-19,2.0,-0.5940937201265925,-0.5940937201265925
2024-09-22,2.25,-0.49756785457410935,-0.49756785457410935
2024-09-23,2.25,-0.49756785457410935,-0.49756785457410935
2024-09-24,2.0,-0.5940937201265925,-0.5940937201265925
2024-09-25,1.25,-0.8836713167840418,-0.8836713167840418
2024-09-29,1.75,-0.6906195856790756,-0.6906195856790756
2024-09-30,2.0,-0.5940937201265925,-0.5940937201265925
2024-10-01,2.5,-0.40104198902162624,-0.40104198902162624
2024-10-02,2.0,-0.5940937201265925,-0.5940937201265925
2024-10-03,1.25,-0.8836713167840418,-0.8836713167840418
2024-10-06,3.25,-0.11146439236417695,-0.11146439236417695
2024-10-07,3.75,0.08158733874078926,0.08158733874078926
2024-10-08,1.75,-0.6906195856790756,-0.6906195856790756
2024-10-09,1.5,-0.7871454512315587,-0.7871454512315587
2024-10-13,1.5,-0.7871454512315587,-0.7871454512315587
2024-10-14,2.75,-0.30451612346914314,-0.30451612346914314
2024-10-16,2.25,-0.49756785457410935,-0.49756785457410935
2024-10-17,1.5,-0.7871454512315587,-0.7871454512315587
2024-10-20,2.0,-0.5940937201265925,-0.5940937201265925
2024-10-21,2.75,-0.30451612346914314,-0.30451612346914314
2024-10-22,3.25,-0.11146439236417695,-0.11146439236417695
2024-10-23,3.5,-0.014938526811693846,-0.014938526811693846
2024-10-24,2.5,-0.40104198902162624,-0.40104198902162624
2024-10-27,6.0,0.9503201287131372,0.9503201287131372
2024-10-28,2.25,-0.49756785457410935,-0.49756785457410935
2024-10-29,2.25,-0.49756785457410935,-0.49756785457410935
2024-11-03,3.75,0.08158733874078926,0.08158733874078926
2024-11-04,2.5,-0.40104198902162624,-0.40104198902162624
2024-11-05,23.25,7.610604851834472,7.610604851834472
2024-11-06,2.75,-0.30451612346914314,-0.30451612346914314
2024-11-07,3.0,-0.20799025791666004,-0.20799025791666004
2024-11-10,3.75,0.08158733874078926,0.08158733874078926
2024-11-11,2.75,-0.30451612346914314,-0.30451612346914314
2024-11-17,2.5,-0.40104198902162624,-0.40104198902162624
2024-11-18,2.0,-0.5940937201265925,-0.5940937201265925
2024-11-19,2.25,-0.49756785457410935,-0.49756785457410935
2024-11-20,1.25,-0.8836713167840418,-0.8836713167840418
2024-11-21,1.75,-0.6906195856790756,-0.6906195856790756
2024-11-24,3.75,0.08158733874078926,0.08158733874078926
2024-11-25,3.5,-0.014938526811693846,-0.014938526811693846
2024-11-26,2.0,-0.5940937201265925,-0.5940937201265925
2024-12-01,5.75,0.8537942631606541,0.8537942631606541
2024-12-02,5.0,0.5642166665032048,0.5642166665032048
2024-12-03,4.5,0.3711649353982385,0.3711649353982385
2024-12-04,2.5,-0.40104198902162624,-0.40104198902162624
2024-12-05,3.25,-0.11146439236417695,-0.11146439236417695
2024-12-08,4.0,0.17811320429327235,0.17811320429327235
2024-12-10,2.25,-0.49756785457410935,-0.49756785457410935
2024-12-15,1.75,-0.6906195856790756,-0.6906195856790756
2024-12-16,1.75,-0.6906195856790756,-0.6906195856790756
2024-12-17,2.0,-0.5940937201265925,-0.5940937201265925
2024-12-18,2.5,-0.40104198902162624,-0.40104198902162624
2024-12-22,1.75,-0.6906195856790756,-0.6906195856790756
2024-12-23,1.25,-0.8836713167840418,-0.8836713167840418
2024-12-25,2.5,-0.40104198902162624,-0.40104198902162624
2024-12-26,2.0,-0.5940937201265925,-0.5940937201265925
2024-12-29,1.5,-0.7871454512315587,-0.7871454512315587
2024-12-30,2.0,-0.5940937201265925,-0.5940937201265925
2025-01-01,3.25,-0.11146439236417695,-0.11146439236417695
2025-01-02,2.0,-0.5940937201265925,-0.5940937201265925
2025-01-05,3.5,-0.014938526811693846,-0.014938526811693846
2025-01-06,2.75,-0.30451612346914314,-0.30451612346914314
2025-01-07,2.0,-0.5940937201265925,-0.5940937201265925
2025-01-08,3.0,-0.20799025791666004,-0.20799025791666004
2025-01-09,2.25,-0.49756785457410935,-0.49756785457410935
2025-01-12,4.25,0.2746390698457555,0.2746390698457555
2025-01-16,1.5,-0.7871454512315587,-0.7871454512315587
